2026-02-27 07:54:59,942 | INFO | MainThread | logger initialized file=C:\AI\VideoGen\logs\20260227_075459_videogen_pid8608.log level=DEBUG
2026-02-27 07:55:00,100 | INFO | AnyIO worker thread | download requested task_id=83984cee-60e9-47c4-a2a9-2dcbf4792eb7 repo=foo/bar revision=None target_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_download_task_lifecycle0\download-target
2026-02-27 07:55:00,101 | INFO | asyncio-portal-1707f244b60 | request method=POST path=/api/models/download query= status=200 elapsed_ms=1.5
2026-02-27 07:55:00,103 | INFO | Thread-14 (download_model_worker) | download start task_id=83984cee-60e9-47c4-a2a9-2dcbf4792eb7 repo=foo/bar revision=main target=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_download_task_lifecycle0\download-target\foo--bar
2026-02-27 07:55:00,104 | INFO | Thread-14 (download_model_worker) | task status id=83984cee-60e9-47c4-a2a9-2dcbf4792eb7 type=download queued->running progress=0.000 message=Preparing download foo/bar
2026-02-27 07:55:00,466 | INFO | Thread-14 (download_model_worker) | task status id=83984cee-60e9-47c4-a2a9-2dcbf4792eb7 type=download running->completed progress=1.000 message=Download complete
2026-02-27 07:55:00,466 | INFO | Thread-14 (download_model_worker) | download done task_id=83984cee-60e9-47c4-a2a9-2dcbf4792eb7 repo=foo/bar local_path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_download_task_lifecycle0\download-target\foo--bar
2026-02-27 07:55:00,528 | INFO | AnyIO worker thread | task created id=8876575b-8d49-4535-9fa1-1122d6f276a4 type=download message=Download queued
2026-02-27 07:55:00,528 | INFO | AnyIO worker thread | download requested task_id=8876575b-8d49-4535-9fa1-1122d6f276a4 repo=civitai/123 revision=None target_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_download_task_lifecycle_c0\download-target-civitai
2026-02-27 07:55:00,528 | INFO | asyncio-portal-1707f2683e0 | request method=POST path=/api/models/download query= status=200 elapsed_ms=1.2
2026-02-27 07:55:00,530 | INFO | Thread-22 (download_model_worker) | download start task_id=8876575b-8d49-4535-9fa1-1122d6f276a4 repo=civitai/123 revision=main target=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_download_task_lifecycle_c0\download-target-civitai\civitai--123
2026-02-27 07:55:00,531 | INFO | Thread-22 (download_model_worker) | task status id=8876575b-8d49-4535-9fa1-1122d6f276a4 type=download queued->running progress=0.000 message=Preparing download civitai/123
2026-02-27 07:55:00,532 | INFO | Thread-22 (download_model_worker) | task status id=8876575b-8d49-4535-9fa1-1122d6f276a4 type=download running->completed progress=1.000 message=Download complete
2026-02-27 07:55:00,533 | INFO | Thread-22 (download_model_worker) | download done task_id=8876575b-8d49-4535-9fa1-1122d6f276a4 repo=civitai/123 local_path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_download_task_lifecycle_c0\download-target-civitai\civitai--123
2026-02-27 07:55:00,651 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\ali-vilab--i2vgen-xl
2026-02-27 07:55:00,652 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\ali-vilab--VACE-Wan2.1-1.3B-Preview
2026-02-27 07:55:00,652 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\DFloat11--Wan2.1-T2V-14B-Diffusers-DF11
2026-02-27 07:55:00,653 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\hf-internal-testing--tiny-stable-diffusion-pipe
2026-02-27 07:55:00,653 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\latent-consistency--lcm-lora-sdxl
2026-02-27 07:55:00,653 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\madebyollin--sdxl-vae-fp16-fix
2026-02-27 07:55:00,653 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\SG161222--RealVisXL_V5.0
2026-02-27 07:55:00,653 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\AI\VideoGen\models\stabilityai--stable-diffusion-xl-base-1.0
2026-02-27 07:55:00,669 | INFO | asyncio-portal-1707f26a780 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.5
2026-02-27 07:55:00,669 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_outputs_list_and_delete0\outputs tmp_dir=tmp logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:55:00,669 | INFO | asyncio-portal-1707f26aae0 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.2
2026-02-27 07:55:00,669 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\bad--lora
2026-02-27 07:55:00,669 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--image
2026-02-27 07:55:00,684 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--image-image
2026-02-27 07:55:00,685 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--text
2026-02-27 07:55:00,685 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\bad--lora
2026-02-27 07:55:00,685 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--image
2026-02-27 07:55:00,685 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-image path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--text
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\bad--lora
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--image
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--image-image
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=text-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--text-image
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\bad--lora
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--image-image
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--text
2026-02-27 07:55:00,701 | INFO | AnyIO worker thread | catalog skip incompatible task=image-to-video path=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_model_catalog_filters_inc0\models\ok--text-image
2026-02-27 07:55:00,717 | INFO | asyncio-portal-1707f245e20 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.6
2026-02-27 07:55:00,732 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_text2image_task_lifecycle0\models outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_text2image_task_lifecycle0\outputs tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_text2image_task_lifecycle0\tmp logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:55:00,732 | INFO | asyncio-portal-1707f245070 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.8
2026-02-27 07:55:03,023 | INFO | AnyIO worker thread | task created id=a7f608bc-33a4-466c-8ecb-936bc375c912 type=text2image message=Generation queued
2026-02-27 07:55:03,023 | INFO | AnyIO worker thread | text2image requested task_id=a7f608bc-33a4-466c-8ecb-936bc375c912 model=(default) loras=(none) lora_scale=1.0 vae=(none) prompt_len=11 negative_len=0 steps=4 guidance=7.5 size=320x256 seed=None
2026-02-27 07:55:03,023 | INFO | asyncio-portal-1707f246060 | request method=POST path=/api/generate/text2image query= status=200 elapsed_ms=2297.3
2026-02-27 07:55:03,023 | INFO | Thread-40 (text2image_worker) | text2image start task_id=a7f608bc-33a4-466c-8ecb-936bc375c912 model=runwayml/stable-diffusion-v1-5 loras=(none) lora_scale=1.0 vae=(none) steps=4 guidance=7.5 size=320x256 seed=None
2026-02-27 07:55:03,023 | INFO | Thread-40 (text2image_worker) | task status id=a7f608bc-33a4-466c-8ecb-936bc375c912 type=text2image queued->running progress=0.050 message=Loading model
2026-02-27 07:55:03,023 | INFO | Thread-40 (text2image_worker) | text2image inference start task_id=a7f608bc-33a4-466c-8ecb-936bc375c912 model=runwayml/stable-diffusion-v1-5 steps=4 guidance=7.5 size=320x256 callback_keys=(none)
2026-02-27 07:55:03,023 | INFO | Thread-40 (text2image_worker) | text2image inference done task_id=a7f608bc-33a4-466c-8ecb-936bc375c912 elapsed_ms=0.2
2026-02-27 07:55:03,023 | INFO | Thread-40 (text2image_worker) | task status id=a7f608bc-33a4-466c-8ecb-936bc375c912 type=text2image running->completed progress=1.000 message=Done
2026-02-27 07:55:03,023 | INFO | Thread-40 (text2image_worker) | text2image done task_id=a7f608bc-33a4-466c-8ecb-936bc375c912 output=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_text2image_task_lifecycle0\outputs\text2image_a7f608bc-33a4-466c-8ecb-936bc375c912.png
2026-02-27 07:55:03,155 | INFO | asyncio-portal-1707f245610 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.5
2026-02-27 07:55:03,160 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\models_i2i outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\outputs_i2i tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\tmp_i2i logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:55:03,160 | INFO | asyncio-portal-17081288e60 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.9
2026-02-27 07:55:03,164 | INFO | asyncio-portal-1707f245640 | task created id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 type=image2image message=Generation queued
2026-02-27 07:55:03,164 | INFO | asyncio-portal-1707f245640 | image2image requested task_id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 model=(default) loras=(none) lora_scale=1.0 vae=(none) file=input.png steps=6 guidance=7.5 strength=0.55 size=256x128 seed=None
2026-02-27 07:55:03,164 | INFO | asyncio-portal-1707f245640 | request method=POST path=/api/generate/image2image query= status=200 elapsed_ms=2.2
2026-02-27 07:55:03,164 | INFO | Thread-47 (image2image_worker) | image2image start task_id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 model=runwayml/stable-diffusion-v1-5 loras=(none) lora_scale=1.0 vae=(none) image=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\tmp_i2i\bf94450f-9bb8-4a10-bfd3-c54d97f0319f.png steps=6 guidance=7.5 strength=0.55 size=256x128 seed=None
2026-02-27 07:55:03,164 | INFO | Thread-47 (image2image_worker) | task status id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 type=image2image queued->running progress=0.050 message=Loading model
2026-02-27 07:55:03,164 | INFO | Thread-47 (image2image_worker) | image2image inference start task_id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 model=runwayml/stable-diffusion-v1-5 steps=6 guidance=7.5 strength=0.55 callback_keys=(none)
2026-02-27 07:55:03,164 | INFO | Thread-47 (image2image_worker) | image2image inference done task_id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 elapsed_ms=0.1
2026-02-27 07:55:03,164 | INFO | Thread-47 (image2image_worker) | task status id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 type=image2image running->completed progress=1.000 message=Done
2026-02-27 07:55:03,164 | INFO | Thread-47 (image2image_worker) | image2image done task_id=6b8201ba-26d3-43d2-a0ff-618d6ca5fee5 output=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\outputs_i2i\image2image_6b8201ba-26d3-43d2-a0ff-618d6ca5fee5.png
2026-02-27 07:55:03,284 | INFO | asyncio-portal-17081267ef0 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.5
2026-02-27 07:55:03,288 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_lora_catalog_filters_by_b0\models_lora outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\outputs_i2i tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-57\test_image2image_task_lifecycl0\tmp_i2i logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:55:03,289 | INFO | asyncio-portal-17081289a60 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.2
2026-02-27 07:55:03,298 | INFO | asyncio-portal-1708128a450 | request method=GET path=/api/models/loras/catalog query=task=text-to-image&model_ref=runwayml%2Fstable-diffusion-v1-5 status=200 elapsed_ms=8.4
2026-02-27 07:55:03,314 | INFO | AnyIO worker thread | hf cache clear dry_run=False candidates=2 removed=2 skipped=0 failed=0
2026-02-27 07:55:03,315 | INFO | asyncio-portal-1708128bd10 | request method=POST path=/api/cache/hf/clear query= status=200 elapsed_ms=1.8
