2026-02-27 07:58:04,049 | INFO | Thread-40 (text2image_worker) | text2image inference done task_id=4f1f2902-4022-4493-b9d1-2c270cfd103d elapsed_ms=0.2
2026-02-27 07:58:04,049 | INFO | Thread-40 (text2image_worker) | task status id=4f1f2902-4022-4493-b9d1-2c270cfd103d type=text2image running->completed progress=1.000 message=Done
2026-02-27 07:58:04,049 | INFO | Thread-40 (text2image_worker) | text2image done task_id=4f1f2902-4022-4493-b9d1-2c270cfd103d output=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_text2image_task_lifecycle0\outputs\text2image_4f1f2902-4022-4493-b9d1-2c270cfd103d.png
2026-02-27 07:58:04,157 | INFO | asyncio-portal-1b280239040 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.5
2026-02-27 07:58:04,173 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\models_i2i outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\outputs_i2i tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\tmp_i2i logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:58:04,173 | INFO | asyncio-portal-1b280239160 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.8
2026-02-27 07:58:04,173 | INFO | asyncio-portal-1b279d1a210 | task created id=1bbffe84-c953-45be-8686-55299ee54227 type=image2image message=Generation queued
2026-02-27 07:58:04,173 | INFO | asyncio-portal-1b279d1a210 | image2image requested task_id=1bbffe84-c953-45be-8686-55299ee54227 model=(default) loras=(none) lora_scale=1.0 vae=(none) file=input.png steps=6 guidance=7.5 strength=0.55 size=256x128 seed=None
2026-02-27 07:58:04,173 | INFO | asyncio-portal-1b279d1a210 | request method=POST path=/api/generate/image2image query= status=200 elapsed_ms=2.1
2026-02-27 07:58:04,173 | INFO | Thread-47 (image2image_worker) | image2image start task_id=1bbffe84-c953-45be-8686-55299ee54227 model=runwayml/stable-diffusion-v1-5 loras=(none) lora_scale=1.0 vae=(none) image=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\tmp_i2i\340194ba-4cc6-46ef-bdb2-361cdf6658bd.png steps=6 guidance=7.5 strength=0.55 size=256x128 seed=None
2026-02-27 07:58:04,173 | INFO | Thread-47 (image2image_worker) | task status id=1bbffe84-c953-45be-8686-55299ee54227 type=image2image queued->running progress=0.050 message=Loading model
2026-02-27 07:58:04,173 | INFO | Thread-47 (image2image_worker) | image2image inference start task_id=1bbffe84-c953-45be-8686-55299ee54227 model=runwayml/stable-diffusion-v1-5 steps=6 guidance=7.5 strength=0.55 callback_keys=(none)
2026-02-27 07:58:04,173 | INFO | Thread-47 (image2image_worker) | image2image inference done task_id=1bbffe84-c953-45be-8686-55299ee54227 elapsed_ms=0.1
2026-02-27 07:58:04,185 | INFO | Thread-47 (image2image_worker) | task status id=1bbffe84-c953-45be-8686-55299ee54227 type=image2image running->completed progress=1.000 message=Done
2026-02-27 07:58:04,185 | INFO | Thread-47 (image2image_worker) | image2image done task_id=1bbffe84-c953-45be-8686-55299ee54227 output=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\outputs_i2i\image2image_1bbffe84-c953-45be-8686-55299ee54227.png
2026-02-27 07:58:04,291 | INFO | asyncio-portal-1b28020f5c0 | request method=GET path=/api/settings query= status=200 elapsed_ms=0.6
2026-02-27 07:58:04,297 | INFO | AnyIO worker thread | settings updated models_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_lora_catalog_filters_by_b0\models_lora outputs_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\outputs_i2i tmp_dir=C:\Users\tetsuomorisaki\AppData\Local\Temp\pytest-of-tetsuomorisaki\pytest-59\test_image2image_task_lifecycl0\tmp_i2i logs_dir=logs log_level=INFO listen_port=8000 rocm_aotriton_experimental=True require_gpu=True allow_cpu_fallback=False preload_default_t2i_on_startup=True t2v_backend=auto t2v_npu_runner= t2v_npu_model_dir=
2026-02-27 07:58:04,297 | INFO | asyncio-portal-1b2802396a0 | request method=PUT path=/api/settings query= status=200 elapsed_ms=2.1
